Cluster,keyword,Keywords (in the same cluster),Avg Search Volume,Total_Search_Volume,Highest Volume Search Terms,Highest_Search_Volume,relevance_score,Chewy_URL,product_count,CTR
1272,dog mugs set,dog mugs set,20.0,20.0,dog mugs set,20.0,3.1016,,7.0,0.0
684,cat pillow paw,cat pillow paw,70.0,70.0,cat pillow paw,70.0,3.0982,,9.0,0.0
1026,cleaning rat cages,"cleaning rat cages, rat cage cleaner","170.0, 170.0",340.0,cleaning rat cages,170.0,2.6836,,11.0,0.0
956,terrarium plants small,"small terrarium plant, terrarium plants small, terrarium plants large","880.0, 880.0, 10.0",1770.0,small terrarium plant,880.0,2.8498,,8.0,0.0
745,crystals for cat collars,crystals for cat collars,40.0,40.0,crystals for cat collars,40.0,3.0816,,10.0,0.0
545,dog shock collar yard,dog shock collar yard,10.0,10.0,dog shock collar yard,10.0,3.0811,,7.0,0.0
952,cat scratching post floor to ceiling,cat scratching post floor to ceiling,20.0,20.0,cat scratching post floor to ceiling,20.0,3.0733,,9.0,0.0
294,calming music for dogs with anxiety,calming music for dogs with anxiety,590.0,590.0,calming music for dogs with anxiety,590.0,3.0716,,8.0,0.0
535,dog ice cream cone,dog ice cream cone,170.0,170.0,dog ice cream cone,170.0,3.069,https://www.chewy.com/star-wars-galactic-empire-ice-cream/dp/257290,8.0,0.0
730,sausage dog cookies,sausage dog cookies,10.0,10.0,sausage dog cookies,10.0,3.0689,,7.0,0.0
379,riding gloves black,riding gloves black,10.0,10.0,riding gloves black,10.0,3.0668,,8.0,0.0
882,omega horse feed,omega horse feed,30.0,30.0,omega horse feed,30.0,3.063,https://www.chewy.com/bluebonnet-feeds-intensify-omega/dp/231948,9.0,0.0
914,bird baths small,bird baths small,50.0,50.0,bird baths small,50.0,3.0627,,8.0,0.0
145,horse tack sets,horse tack sets,880.0,880.0,horse tack sets,880.0,3.0579,,13.0,0.0
455,sand hermit crabs,sand hermit crabs,1000.0,1000.0,sand hermit crabs,1000.0,3.0525,https://www.chewy.com/flukers-hermit-beach-sand-substrate/dp/129156,9.0,0.0
1056,yellow bird feeders,yellow bird feeders,140.0,140.0,yellow bird feeders,140.0,3.0489,,13.0,0.0
31,nature cat games,nature cat games,1000.0,1000.0,nature cat games,1000.0,3.0435,,12.0,0.0
308,sanded bird perches,sanded bird perches,10.0,10.0,sanded bird perches,10.0,3.0371,,7.0,0.0
260,no bake bird treats,no bake bird treats,10.0,10.0,no bake bird treats,10.0,3.036,,7.0,0.0
1294,goat feed for deer,goat feed for deer,40.0,40.0,goat feed for deer,40.0,3.0279,,9.0,0.0
1346,chicken nuggets vitamins,chicken nuggets vitamins,10.0,10.0,chicken nuggets vitamins,10.0,3.0257,,8.0,0.0
737,dog toothpaste peanut butter flavor,dog toothpaste peanut butter flavor,10.0,10.0,dog toothpaste peanut butter flavor,10.0,3.023,https://www.chewy.com/petkin-plaque-peanut-butter-flavor/dp/199477,7.0,0.0
1202,jumbo shrimp food,jumbo shrimp food,210.0,210.0,jumbo shrimp food,210.0,3.0227,,8.0,0.0
1110,2 tier cat beds,2 tier cat beds,30.0,30.0,2 tier cat beds,30.0,3.0218,,8.0,0.0
140,dehydrated tuna dog treats,dehydrated tuna dog treats,10.0,10.0,dehydrated tuna dog treats,10.0,3.0196,,6.0,0.0
430,zm fish food,zm fish food,10.0,10.0,zm fish food,10.0,3.0144,,12.0,0.0
17,chicken coops big,chicken coops big,1300.0,1300.0,chicken coops big,1300.0,3.0112,,9.0,0.0
677,turtle tank maintenance,turtle tank maintenance,30.0,30.0,turtle tank maintenance,30.0,3.0105,https://www.chewy.com/zoo-med-turtle-clean-canister-turtle/dp/154868,10.0,0.0
975,bearded dragon coconut substrate,bearded dragon coconut substrate,10.0,10.0,bearded dragon coconut substrate,10.0,3.0098,,12.0,0.0
1216,arma horse boots,arma horse boots,70.0,70.0,arma horse boots,70.0,3.0085,https://www.chewy.com/shires-equestrian-products-arma/dp/290582,7.0,0.037037037
405,kibbles and bits puppy food,kibbles and bits puppy food,390.0,390.0,kibbles and bits puppy food,390.0,3.0083,https://www.chewy.com/kibbles-n-bits-original-savory-beef/dp/161040,7.0,0.015625
387,studded dog collars,studded dog collars,1300.0,1300.0,studded dog collars,1300.0,2.9996,https://www.chewy.com/omnipet-spiked-studded-latigo-leather/dp/161576,6.0,0.038461538
1093,english jumping saddle pads,"english jumping saddles, english saddle jumping, english jumping saddle pads, horse jumping saddles, saddle pads jumping, saddle pads english jumping","390.0, 390.0, 40.0, 40.0, 30.0, 30.0",920.0,english jumping saddles,390.0,2.781833333333333,,7.0,0.0
676,dog supplies vegas,dog supplies vegas,10.0,10.0,dog supplies vegas,10.0,2.9915,,14.0,0.0
1342,canvas dog bowl,canvas dog bowl,20.0,20.0,canvas dog bowl,20.0,2.9873,,10.0,0.0
449,bandits ferret treats,bandits ferret treats,90.0,90.0,bandits ferret treats,90.0,2.9816,https://www.chewy.com/marshall-bandits-premium-meaty-bacon/dp/122471,7.0,0.2
892,sea dog clothing,"sea dog clothing, wet dog clothing","110.0, 10.0",120.0,sea dog clothing,110.0,2.7302999999999997,,9.0,0.0
1309,gun dog leashes,"gun dog leashes, dog leash gun","140.0, 140.0",280.0,gun dog leashes,140.0,2.90085,,9.0,0.0
731,dog bone game,dog bone game,210.0,210.0,dog bone game,210.0,2.9662,,11.0,0.0
1036,tails dog food,tails dog food,70.0,70.0,tails dog food,70.0,2.9659,https://www.chewy.com/barkworthies-mega-cow-tails-dog/dp/114891,8.0,0.0
1224,horse tack hooks,horse tack hooks,70.0,70.0,horse tack hooks,70.0,2.9647,,17.0,0.0
1127,3 tier cat kennel,3 tier cat kennel,30.0,30.0,3 tier cat kennel,30.0,2.9617,https://www.chewy.com/iris-3-tier-plastic-cat-cage-playpen/dp/164809,9.0,0.0
288,mouse cage deodorizer,mouse cage deodorizer,10.0,10.0,mouse cage deodorizer,10.0,2.9596,,12.0,0.0
692,tilapia fish vitamins,"tilapia fish food, tilapia fish vitamins","170.0, 10.0",180.0,tilapia fish food,170.0,2.6586499999999997,,9.0,0.0
1086,wet dog food mixer,wet dog food mixer,10.0,10.0,wet dog food mixer,10.0,2.9553,,8.0,0.0
183,dog collar chain and leather,dog collar chain and leather,10.0,10.0,dog collar chain and leather,10.0,2.9443,,7.0,0.0
1212,jet cat games,jet cat games,10.0,10.0,jet cat games,10.0,2.9428,,18.0,0.0
256,tidy cat litter with glade,tidy cat litter with glade,50.0,50.0,tidy cat litter with glade,50.0,2.9411,https://www.chewy.com/tidy-cats-glade-tough-scented/dp/51834,6.0,0.0
199,chilli dog clothing,chilli dog clothing,10.0,10.0,chilli dog clothing,10.0,2.9303,,7.0,0.0
982,gerbil cage cleaning,gerbil cage cleaning,40.0,40.0,gerbil cage cleaning,40.0,2.9291,,10.0,0.0
1043,hedgehog cage cleaning,hedgehog cage cleaning,70.0,70.0,hedgehog cage cleaning,70.0,2.929,,10.0,0.0
497,feeding hay to sheep,"goat hay, hay for sheep, sheep hay, hay goats, cattle feed hay, feeding sheep hay, feeding hay to sheep","720.0, 140.0, 140.0, 20.0, 10.0, 10.0, 10.0",1050.0,goat hay,720.0,2.7637,,7.0,0.0
1223,cuties cat food,cuties cat food,10.0,10.0,cuties cat food,10.0,2.9134,,6.0,0.0
92,ultimate finish horse feed,ultimate finish horse feed,30.0,30.0,ultimate finish horse feed,30.0,2.9129,https://www.chewy.com/tribute-equine-nutrition-k-finish/dp/211637,8.0,0.3
15,yellow dewormer for dogs,yellow dewormer for dogs,30.0,30.0,yellow dewormer for dogs,30.0,2.9114,,11.0,0.0
208,filter media reef tank,filter media reef tank,10.0,10.0,filter media reef tank,10.0,2.9113,,9.0,0.0
1247,john paul cat shampoo,john paul cat shampoo,10.0,10.0,john paul cat shampoo,10.0,2.9112,,6.0,0.0
352,40 riding boots,40 riding boots,10.0,10.0,40 riding boots,10.0,2.9064,,8.0,0.0
413,horse saddle oil,horse saddle oil,10.0,10.0,horse saddle oil,10.0,2.9046,,8.0,0.0
185,dog toys inside dog toys,dog toys inside dog toys,70.0,70.0,dog toys inside dog toys,70.0,2.8996,https://www.chewy.com/frisco-plush-squeaking-2-in-1/dp/240363,6.0,0.0
997,dog clothing toronto,dog clothing toronto,10.0,10.0,dog clothing toronto,10.0,2.8951,,8.0,0.0
863,essential oil hot spot spray for dogs,essential oil hot spot spray for dogs,10.0,10.0,essential oil hot spot spray for dogs,10.0,2.8943,,7.0,0.0
480,horse hay mix,horse hay mix,10.0,10.0,horse hay mix,10.0,2.8941,https://www.chewy.com/blue-seal-inspire-hay-stretcher-large/dp/398171,7.0,0.0
395,finch foraging toys,finch foraging toys,10.0,10.0,finch foraging toys,10.0,2.8931,,7.0,0.0
1099,parrot cage light,parrot cage light,10.0,10.0,parrot cage light,10.0,2.8887,,9.0,0.0
1188,mealworms adults,mealworms adults,390.0,390.0,mealworms adults,390.0,2.8851,,8.0,0.0
1240,jp horse bits,jp horse bits,10.0,10.0,jp horse bits,10.0,2.8706,,9.0,0.0
542,england dog bandanas,"england dog bandanas, dog bandanas england","10.0, 10.0",20.0,england dog bandanas,10.0,2.8583,,9.0,0.0
289,plastic tubing for fish tanks,plastic tubing for fish tanks,10.0,10.0,plastic tubing for fish tanks,10.0,2.8656,,8.0,0.0
757,personalized dog wine glasses,personalized dog wine glasses,30.0,30.0,personalized dog wine glasses,30.0,2.8577,https://www.chewy.com/b/wine-glasses-6219,8.0,0.2
66,cat collar kit,cat collar kit,10.0,10.0,cat collar kit,10.0,2.8534,,9.0,0.0
225,dog tie out with spring,dog tie out with spring,40.0,40.0,dog tie out with spring,40.0,2.8525,https://www.chewy.com/boss-pet-prestige-dog-tie-out-spring/dp/151578,8.0,0.0
697,cat bed base,cat bed base,10.0,10.0,cat bed base,10.0,2.8509,,8.0,0.0
1111,dog tie out trolley,dog tie out trolley,260.0,260.0,dog tie out trolley,260.0,2.8496,https://www.chewy.com/tumbo-trolley-dog-xtreme-stretching/dp/371567,7.0,0.105263158
845,fish tank stands black,"fish tank stands black, aquarium stand black","170.0, 20.0",190.0,fish tank stands black,170.0,2.83505,https://www.chewy.com/marineland-majesty-aquarium-stand/dp/209736,11.0,0.0
1271,goldfish fungus medicine,goldfish fungus medicine,10.0,10.0,goldfish fungus medicine,10.0,2.8435,,8.0,0.0
589,cat shirt tie dye,cat shirt tie dye,590.0,590.0,cat shirt tie dye,590.0,2.8434,,7.0,0.0
988,hummingbird nectar clear,hummingbird nectar clear,10.0,10.0,hummingbird nectar clear,10.0,2.843,,6.0,0.0
312,cat collar hardware,cat collar hardware,50.0,50.0,cat collar hardware,50.0,2.8426,,8.0,0.0
960,fenbendazole dewormer for dogs,"fenbendazole dewormer for dogs, dewormer for dogs fenbendazole","70.0, 10.0",80.0,fenbendazole dewormer for dogs,70.0,2.8124000000000002,,7.0,0.0
1162,cat supplies london,cat supplies london,10.0,10.0,cat supplies london,10.0,2.8421,,14.0,0.0
245,african lovebird food,african lovebird food,10.0,10.0,african lovebird food,10.0,2.8386,,8.0,0.0
178,cattle feed for winter,cattle feed for winter,10.0,10.0,cattle feed for winter,10.0,2.8383,,12.0,0.0
356,iron elevated dog bowls,iron elevated dog bowls,10.0,10.0,iron elevated dog bowls,10.0,2.8365,,8.0,0.0
465,thistle feeders for finches,thistle feeders for finches,110.0,110.0,thistle feeders for finches,110.0,2.8346,,6.0,0.0
939,paw print dog urns,paw print dog urns,40.0,40.0,paw print dog urns,40.0,2.8247,https://www.chewy.com/best-friend-services-classic-paws/dp/150384,6.0,0.0
473,chicken coops winter,chicken coops winter,1900.0,1900.0,chicken coops winter,1900.0,2.8218,,11.0,0.0
647,disinfecting horse brushes,disinfecting horse brushes,10.0,10.0,disinfecting horse brushes,10.0,2.8195,,7.0,0.0
105,goat feed bowls,goat feed bowls,10.0,10.0,goat feed bowls,10.0,2.8136,,13.0,0.0
359,silver cat necklaces,"silver cat necklaces, cat necklaces silver","260.0, 260.0",520.0,silver cat necklaces,260.0,2.8101000000000003,,6.0,0.0
420,foam cat toy,foam cat toy,40.0,40.0,foam cat toy,40.0,2.8031,,7.0,0.0
191,kalmbach sheep feed,kalmbach sheep feed,40.0,40.0,kalmbach sheep feed,40.0,2.7958,https://www.chewy.com/kalmbach-feeds-start-right-lamb-creep/dp/244709,7.0,0.25
790,cuttlebone for parakeet,"cuttlebone parakeet, cuttlebone for parakeet","390.0, 390.0",780.0,cuttlebone parakeet,390.0,2.78485,https://www.chewy.com/living-world-cuttlebone-bird-treat/dp/131456,7.0,0.0
639,personalized dog jewelry,personalized dog jewelry,140.0,140.0,personalized dog jewelry,140.0,2.7941,,11.0,0.0
452,navy riding boots,"navy riding boots, navy horse boots","110.0, 10.0",120.0,navy riding boots,110.0,2.5932000000000004,,7.0,0.0
873,jack the dog tech,jack the dog tech,10.0,10.0,jack the dog tech,10.0,2.7902,,15.0,0.0
1319,dog treats snaps,dog treats snaps,70.0,70.0,dog treats snaps,70.0,2.7857,https://www.chewy.com/alpo-variety-snaps-little-bites-beef/dp/262089,6.0,0.230769231
1152,dog not eating dog food,dog not eating dog food,140.0,140.0,dog not eating dog food,140.0,2.7824,,8.0,0.0
550,dog coats vizsla,"dog coats vizsla, vizsla dog coats","70.0, 70.0",140.0,dog coats vizsla,70.0,2.7445000000000004,,9.0,0.0
149,felt dog toy box,felt dog toy box,10.0,10.0,felt dog toy box,10.0,2.7777,,7.0,0.0
137,zee dog collars,zee dog collars,210.0,210.0,zee dog collars,210.0,2.7764,,6.0,0.0
549,horse brush metal,horse brush metal,20.0,20.0,horse brush metal,20.0,2.775,https://www.chewy.com/decker-manufacturing-company-spiral/dp/151924,10.0,0.0
591,low fat turkey dog food,low fat turkey dog food,10.0,10.0,low fat turkey dog food,10.0,2.7729,,9.0,0.0
641,horse halter chain,horse halter chain,70.0,70.0,horse halter chain,70.0,2.7715,,9.0,0.0
454,rattan bed for dogs,rattan bed for dogs,20.0,20.0,rattan bed for dogs,20.0,2.7693,https://www.chewy.com/iconic-pet-rattan-sofa-cat-dog-bed/dp/219101,6.0,0.0
1128,horse hay cow,"hay for cow, cow and hay, horse hay cow","320.0, 20.0, 10.0",350.0,hay for cow,320.0,2.7218,,6.0,0.0
1148,horse vitamins injectable,"horse vitamins injectable, injectable horse vitamins","70.0, 70.0",140.0,horse vitamins injectable,70.0,2.76105,https://www.chewy.com/liver-7-vitamin-injectable-dogs-cats/dp/201119,6.0,0.035714286
319,bathing a large dog at home,bathing a large dog at home,20.0,20.0,bathing a large dog at home,20.0,2.7422,,8.0,0.0
148,kitten food by weight,kitten food by weight,10.0,10.0,kitten food by weight,10.0,2.7357,,6.0,0.0
469,aquarium heater no thermostat,"aquarium heater thermostat, aquarium heater no thermostat","110.0, 10.0",120.0,aquarium heater thermostat,110.0,2.68765,,6.0,0.0
368,whisper fish tank filters,whisper fish tank filters,390.0,390.0,whisper fish tank filters,390.0,2.7347,,6.0,0.0
844,filter media mesh bags,filter media mesh bags,10.0,10.0,filter media mesh bags,10.0,2.7282,,9.0,0.0
381,raw cat food patties,raw cat food patties,10.0,10.0,raw cat food patties,10.0,2.7258,https://www.chewy.com/vital-essentials-chicken-dinner/dp/152712,5.0,0.0
937,360 pet carrier,360 pet carrier,30.0,30.0,360 pet carrier,30.0,2.7241,https://www.chewy.com/sherpa-ultimate-on-wheels-dog-cat/dp/130245,8.0,0.25
724,non gmo cattle feed,non gmo cattle feed,30.0,30.0,non gmo cattle feed,30.0,2.7237,,9.0,0.0
621,tactical dog supplies,"gun dog supplies, tactical dog supplies","27100.0, 30.0",27130.0,gun dog supplies,27100.0,2.4071,,10.0,0.0
299,floating goldfish food,floating goldfish food,10.0,10.0,floating goldfish food,10.0,2.7179,https://www.chewy.com/tetrafin-floating-variety-pellets/dp/126071,7.0,0.333333333
1040,litter box for hedgehog,litter box for hedgehog,260.0,260.0,litter box for hedgehog,260.0,2.7168,,8.0,0.0
631,biscuit puppy toy,biscuit puppy toy,10.0,10.0,biscuit puppy toy,10.0,2.7161,,6.0,0.0
1022,revival pet medicine,revival pet medicine,10.0,10.0,revival pet medicine,10.0,2.7091,,8.0,0.0
1053,pumpkin banana dog treats no flour,pumpkin banana dog treats no flour,30.0,30.0,pumpkin banana dog treats no flour,30.0,2.7079,,6.0,0.0
1142,childrens riding breeches,childrens riding breeches,20.0,20.0,childrens riding breeches,20.0,2.7073,,9.0,0.0
1008,insect farming for chicken feed,insect farming for chicken feed,10.0,10.0,insect farming for chicken feed,10.0,2.705,,9.0,0.0
506,ferret cage extensions,ferret cage extensions,10.0,10.0,ferret cage extensions,10.0,2.7046,,10.0,0.0
699,dehydrated kangaroo dog food,dehydrated kangaroo dog food,10.0,10.0,dehydrated kangaroo dog food,10.0,2.6933,,5.0,0.0
192,cat toys hunting,cat toys hunting,590.0,590.0,cat toys hunting,590.0,2.6928,,6.0,0.0
1077,vari kennel pet carrier,vari kennel pet carrier,10.0,10.0,vari kennel pet carrier,10.0,2.6907,,7.0,0.0
606,eco friendly cat furniture,eco friendly cat furniture,10.0,10.0,eco friendly cat furniture,10.0,2.6822,,8.0,0.0
862,cat litter deodorizer baking soda,"litter box baking soda, cat litter deodorizer baking soda","880.0, 30.0",910.0,litter box baking soda,880.0,2.4818499999999997,https://www.chewy.com/arm-hammer-litter-cat-litter/dp/51956,8.0,0.0
488,cat design kitchen towels,cat design kitchen towels,10.0,10.0,cat design kitchen towels,10.0,2.6727,,6.0,0.0
560,no rinse horse shampoo,no rinse horse shampoo,10.0,10.0,no rinse horse shampoo,10.0,2.6665,https://www.chewy.com/pawstruck-no-rinse-dog-cat-horse/dp/244079,6.0,0.0
478,maltese dog gifts,maltese dog gifts,40.0,40.0,maltese dog gifts,40.0,2.6649,,9.0,0.0
547,turtle light controller,turtle light controller,10.0,10.0,turtle light controller,10.0,2.6635,,41.0,0.0
748,ace dog collars,ace dog collars,70.0,70.0,ace dog collars,70.0,2.6596,,6.0,0.0
820,chicken with fennel seeds,chicken with fennel seeds,20.0,20.0,chicken with fennel seeds,20.0,2.6476,,7.0,0.0
791,goat bristle brush,"goat brushes, brushes for goats, brush goat, goat bristle brush","720.0, 720.0, 390.0, 10.0",1840.0,goat brushes,720.0,2.541575,,6.0,0.0
968,great and small dog coats,great and small dog coats,10.0,10.0,great and small dog coats,10.0,2.637,,9.0,0.0
416,daphnia fish food,daphnia fish food,390.0,390.0,daphnia fish food,390.0,2.6361,,7.0,0.0
111,bird perch with bowl,bird perch with bowl,10.0,10.0,bird perch with bowl,10.0,2.629,,7.0,0.0
1221,horse brush to remove hair,horse brush to remove hair,10.0,10.0,horse brush to remove hair,10.0,2.6268,,6.0,0.0
116,joint supplements for cattle,"cattle joint supplements, joint supplements for cattle","50.0, 50.0",100.0,cattle joint supplements,50.0,2.6039000000000003,,6.0,0.0
303,canvas dog toy storage,canvas dog toy storage,10.0,10.0,canvas dog toy storage,10.0,2.6199,,6.0,0.0
1074,cat carrier liner,cat carrier liner,30.0,30.0,cat carrier liner,30.0,2.6193,,9.0,0.0
144,frenchie dog supplies,"frenchie dog gifts, frenchie dog supplies","40.0, 20.0",60.0,frenchie dog gifts,40.0,2.6098,,9.0,0.0
257,finch feeder squirrel proof,finch feeder squirrel proof,210.0,210.0,finch feeder squirrel proof,210.0,2.6023,,6.0,0.0
752,jay's dog treats,jay's dog treats,10.0,10.0,jay's dog treats,10.0,2.5936,https://www.chewy.com/jays-soft-chewy-big-bits-hip-joint/dp/291876,6.0,0.0
917,frog lights led,"led frog light, frog lights led","50.0, 40.0",90.0,led frog light,50.0,2.55635,,9.0,0.0
1154,mesh finch feeders,mesh finch feeders,40.0,40.0,mesh finch feeders,40.0,2.5861,,5.0,0.0
1282,bearded dragon not digesting food,bearded dragon not digesting food,30.0,30.0,bearded dragon not digesting food,30.0,2.5775,,7.0,0.0
162,3 dog retractable leash,3 dog retractable leash,20.0,20.0,3 dog retractable leash,20.0,2.5758,,5.0,0.0
1307,rat cage decorations,"rat cage decorations, decorated rat cages","90.0, 40.0",130.0,rat cage decorations,90.0,2.5535,,7.0,0.0
106,dog vitamin d toxicity,dog vitamin d toxicity,50.0,50.0,dog vitamin d toxicity,50.0,2.5731,,13.0,0.0
644,snake sand bags,snake sand bags,50.0,50.0,snake sand bags,50.0,2.5698,,7.0,0.0
1288,dog coats great dane,dog coats great dane,210.0,210.0,dog coats great dane,210.0,2.5665,,9.0,0.0
807,bird cage covers for winter,"bird cage covers for winter, bird cage cover fabric, bird cage winter cover","70.0, 20.0, 10.0",100.0,bird cage covers for winter,70.0,2.2479999999999998,https://www.chewy.com/prevue-pet-products-good-night-bird/dp/133481,8.0,0.0
119,riding socks horse,riding socks horse,30.0,30.0,riding socks horse,30.0,2.5627,,6.0,0.0
355,replacement impellers for pond pumps,replacement impellers for pond pumps,50.0,50.0,replacement impellers for pond pumps,50.0,2.5546,,5.0,0.0
936,cockatiel cuttlebone,cockatiel cuttlebone,90.0,90.0,cockatiel cuttlebone,90.0,2.5524,https://www.chewy.com/sungrow-cuttlefish-bones-cockatiel/dp/359517,6.0,0.0
141,seapora aquariums,seapora aquariums,590.0,590.0,seapora aquariums,590.0,2.5519,,9.0,0.0
1303,dog england shirts,"dog england shirts, england dog shirts","10.0, 10.0",20.0,dog england shirts,10.0,2.5452,,6.0,0.0
839,vegan dog conditioner,vegan dog conditioner,10.0,10.0,vegan dog conditioner,10.0,2.546,,5.0,0.0
643,dog dressed as lion,dog dressed as lion,140.0,140.0,dog dressed as lion,140.0,2.5458,https://www.chewy.com/frisco-lion-mane-dog-cat-costume/dp/185466,10.0,0.019230769
901,kindful dog wipes,"kindful dog wipes, refresh dog wipes","20.0, 10.0",30.0,kindful dog wipes,20.0,2.3830999999999998,,7.0,0.0
104,chicken nesting box mats,chicken nesting box mats,20.0,20.0,chicken nesting box mats,20.0,2.5401,,6.0,0.0
1205,hay feeder for rabbit cage,"rabbit cage hay feeder, hay feeder for rabbit cage","30.0, 10.0",40.0,rabbit cage hay feeder,30.0,2.5309,https://www.chewy.com/sungrow-rabbit-bunny-guinea-pig-hay/dp/315633,5.0,0.0
1116,gel litter for cats,gel litter for cats,20.0,20.0,gel litter for cats,20.0,2.5388,,5.0,0.0
719,cat collars diamante,cat collars diamante,10.0,10.0,cat collars diamante,10.0,2.5364,,6.0,0.0
182,i love my dog magnets for cars,i love my dog magnets for cars,40.0,40.0,i love my dog magnets for cars,40.0,2.5349,,5.0,0.0
711,saltwater aquarium shrimp,saltwater aquarium shrimp,390.0,390.0,saltwater aquarium shrimp,390.0,2.5344,,7.0,0.0
970,kensington horse supplies,kensington horse supplies,10.0,10.0,kensington horse supplies,10.0,2.529,,8.0,0.0
1263,bully max high protein dog food,bully max high protein dog food,70.0,70.0,bully max high protein dog food,70.0,2.5152,,5.0,0.0
1213,dog ice cream molds,dog ice cream molds,20.0,20.0,dog ice cream molds,20.0,2.5094,,5.0,0.0
902,english saddle rack,english saddle rack,140.0,140.0,english saddle rack,140.0,2.5089,,5.0,0.0
1001,fish food extruder,fish food extruder,10.0,10.0,fish food extruder,10.0,2.5066,,10.0,0.0
746,electrolytes for horses paste,electrolytes for horses paste,10.0,10.0,electrolytes for horses paste,10.0,2.506,https://www.chewy.com/farnam-apple-elite-electrolyte-paste/dp/142722,5.0,0.0
476,from puppy food,from puppy food,70.0,70.0,from puppy food,70.0,2.5056,,7.0,0.0
942,ferret harness and lead,ferret harness and lead,10.0,10.0,ferret harness and lead,10.0,2.5049,https://www.chewy.com/marshall-harness-lead-ferret-leash/dp/128806,7.0,0.0
375,flowers for hummingbird feeders,flowers for hummingbird feeders,390.0,390.0,flowers for hummingbird feeders,390.0,2.5028,,5.0,0.0
1191,timed chicken feeders,timed chicken feeders,170.0,170.0,timed chicken feeders,170.0,2.5026,,10.0,0.0
794,litter boxes with doors,litter boxes with doors,390.0,390.0,litter boxes with doors,390.0,2.5025,https://www.chewy.com/frisco-flip-top-hooded-cat-litter-box/dp/182413,5.0,0.0
1149,duck feeders and waterers,duck feeders and waterers,90.0,90.0,duck feeders and waterers,90.0,2.5005,,7.0,0.0
934,hamster wheel life,hamster wheel life,70.0,70.0,hamster wheel life,70.0,2.4916,,8.0,0.0
760,micro pellet fish food,micro pellet fish food,110.0,110.0,micro pellet fish food,110.0,2.4833,https://www.chewy.com/api-sinking-mini-pellets-tropical/dp/122145,5.0,0.0
971,cat scratcher wave,cat scratcher wave,320.0,320.0,cat scratcher wave,320.0,2.4828,https://www.chewy.com/frisco-wave-cat-scratcher-toy-catnip/dp/201478,7.0,0.0
923,outdoor cat food,outdoor cat food,590.0,590.0,outdoor cat food,590.0,2.4827,https://www.chewy.com/cat-chow-indoor-hairball-healthy/dp/127667,7.0,0.063492063
307,lizard friendly plants,lizard friendly plants,10.0,10.0,lizard friendly plants,10.0,2.4819,,11.0,0.0
1071,saddle pad riser,saddle pad riser,110.0,110.0,saddle pad riser,110.0,2.4813,,5.0,0.0
582,toronto dog tags,toronto dog tags,10.0,10.0,toronto dog tags,10.0,2.4813,,6.0,0.0
59,dog cookies with icing,"dog cookies with icing, dog cookies icing, icing for dog cookies","390.0, 390.0, 390.0",1170.0,dog cookies with icing,390.0,2.4236,,5.0,0.0
857,rat cage cover,rat cage cover,20.0,20.0,rat cage cover,20.0,2.4503,,9.0,0.0
340,high-energy horse feed,"high-energy horse feed, horse feed for energy","30.0, 10.0",40.0,high-energy horse feed,30.0,2.3991499999999997,,6.0,0.0
158,women's horse riding gloves,"women's riding gloves, women's horse riding gloves","390.0, 50.0",440.0,women's riding gloves,390.0,2.3792,,6.0,0.0
780,igloo dog beds for small dogs,"igloo beds for dogs, igloo dog beds for small dogs","1300.0, 10.0",1310.0,igloo beds for dogs,1300.0,2.4336,https://www.chewy.com/frisco-igloo-covered-cat-dog-bed/dp/178414,5.0,0.0
81,fish oil vitamins for hair,fish oil vitamins for hair,30.0,30.0,fish oil vitamins for hair,30.0,2.4378,,6.0,0.0
441,nacho cat treats,nacho cat treats,70.0,70.0,nacho cat treats,70.0,2.4362,https://www.chewy.com/made-by-nacho-freeze-dried-chicken/dp/396142,5.0,0.066666667
253,optimal fish food,optimal fish food,320.0,320.0,optimal fish food,320.0,2.4358,https://www.chewy.com/aqueon-color-enhancing-marine-flakes/dp/124472,7.0,0.0
953,bulldog canvas wall art,bulldog canvas wall art,50.0,50.0,bulldog canvas wall art,50.0,2.4354,,5.0,0.0
913,rat cage tips,rat cage tips,10.0,10.0,rat cage tips,10.0,2.4332,,7.0,0.0
546,dog walking gifts,"dog walking gifts, guide dog gifts","880.0, 10.0",890.0,dog walking gifts,880.0,2.27215,,7.0,0.0
1193,reflective horse riding gear,reflective horse riding gear,10.0,10.0,reflective horse riding gear,10.0,2.4318,,9.0,0.0
1141,quarter horse tack,quarter horse tack,10.0,10.0,quarter horse tack,10.0,2.4311,,10.0,0.0
331,vinyl covered dog beds,vinyl covered dog beds,30.0,30.0,vinyl covered dog beds,30.0,2.4051,,6.0,0.0
665,dog liver treats nz,dog liver treats nz,10.0,10.0,dog liver treats nz,10.0,2.3999,,6.0,0.0
855,horse feed grass,horse feed grass,10.0,10.0,horse feed grass,10.0,2.394,,6.0,0.0
184,aquarium water as plant fertilizer,aquarium water as plant fertilizer,10.0,10.0,aquarium water as plant fertilizer,10.0,2.3928,,5.0,0.0
1041,turtle food dish,turtle food dish,20.0,20.0,turtle food dish,20.0,2.3881,,6.0,0.0
859,pet supplies plus dog gates,pet supplies plus dog gates,30.0,30.0,pet supplies plus dog gates,30.0,2.3878,,8.0,0.0
1108,edible puppy bones,edible puppy bones,50.0,50.0,edible puppy bones,50.0,2.3796,https://www.chewy.com/nylabone-healthy-edibles-longer/dp/47654,6.0,0.0
